TimeUTC;ГО ГРЭС 1ГТ, U1, В[06222106/U+/none/none];ГО ГРЭС 1ГТ, P, Вт[06222106/P/none/none];ГО ГРЭС 1ГТ, Q, вар[06222106/Q/none/none];ГО ГРЭС 1ГТ, Fu1, Гц[06222106/Fu1/none/none];ГО ГРЭС 3ГТ, U1, В[06222306/U+/none/none];ГО ГРЭС 3ГТ, P, Вт[06222306/P/none/none];ГО ГРЭС 3ГТ, Q, вар[06222306/Q/none/none];ГО ГРЭС 3ГТ, Fu1, Гц[06222306/Fu1/none/none];ГО ГРЭС 5ГТ, U1, В[06222506/U+/none/none];ГО ГРЭС 5ГТ, P, Вт[06222506/P/none/none];ГО ГРЭС 5ГТ, Q, вар[06222506/Q/none/none];ГО ГРЭС 5ГТ, Fu1, Гц[06222506/Fu1/none/none]
11.05.2024 16:20:28.820000;9067,744140625;159887664;2709834,75;50,0220832824707;9357,1123046875;124251064;37704296;50,02227020263672;9301,0224609375;166531056;39791268;50,02151870727539
11.05.2024 16:20:28.840000;9067,4208984375;159948768;2688596;50,02238082885742;9357,0771484375;124322536;37692556;50,022239685058594;9301,544921875;166573856;39829860;50,022254943847656
11.05.2024 16:20:28.860000;9067,7861328125;159947648;2669395,75;50,02207946777344;9357,6513671875;124460712;37741740;50,02214050292969;9301,9599609375;166716368;39913600;50,02238082885742
11.05.2024 16:20:28.880000;9067,6689453125;160052160;2671050,25;50,02265167236328;9357,568359375;124576688;37767124;50,022464752197266;9302,162109375;166779024;39956540;50,021812438964844
11.05.2024 16:20:28.900000;9067,435546875;160156800;2705641;50,02228546142578;9357,2607421875;124699392;37755308;50,02195358276367;9301,6748046875;166894128;39927752;50,02206802368164
11.05.2024 16:20:28.920000;9068,109375;160370384;2775465,25;50,02250671386719;9357,0966796875;124852936;37761116;50,02147674560547;9301,400390625;166908848;39881240;50,02144241333008
11.05.2024 16:20:28.940000;9067,6923828125;160555216;2794943,25;50,02199172973633;9356,8681640625;124976312;37747008;50,021583557128906;9301,4208984375;167016896;39858580;50,021366119384766
11.05.2024 16:20:28.960000;9067,5126953125;160698160;2795515,75;50,021522521972656;9356,4755859375;125113384;37763920;50,021060943603516;9301,0986328125;167136560;39916716;50,0211067199707
11.05.2024 16:20:28.980000;9067,0869140625;160866976;2777270,25;50,02250671386719;9356,373046875;125247680;37803812;50,02117156982422;9301,0361328125;167286384;39968048;50,02116394042969
11.05.2024 16:20:29.000000;9066,48046875;160969728;2757768,25;50,02028274536133;9355,9736328125;125369560;37823796;50,020790100097656;9300,77734375;167442928;40017048;50,02084732055664
11.05.2024 16:20:29.020000;9065,8740234375;161157024;2759086,25;50,02131652832031;9355,1064453125;125483096;37798628;50,02024459838867;9300,248046875;167555744;40057664;50,02019119262695
11.05.2024 16:20:29.040000;9065,3603515625;161279504;2781883;50,02012634277344;9354,8623046875;125551272;37788560;50,019588470458984;9299,6982421875;167662096;40019732;50,01987838745117
11.05.2024 16:20:29.060000;9065,33984375;161465120;2789031,25;50,020450592041016;9354,666015625;125625656;37837720;50,01939010620117;9299,14453125;167657424;39997748;50,01912307739258
11.05.2024 16:20:29.080000;9064,943359375;161562912;2760998,25;50,019683837890625;9354,787109375;125671704;37865420;50,019554138183594;9299,21484375;167714448;39946232;50,01976776123047
11.05.2024 16:20:29.100000;9064,703125;161648928;2748178;50,019344329833984;9354,6318359375;125738504;37871164;50,01923751831055;9298,9599609375;167732016;39940096;50,01890182495117
11.05.2024 16:20:29.120000;9064,1533203125;161718800;2730342,25;50,0191764831543;9354,224609375;125719352;37843716;50,018089294433594;9298,361328125;167768976;39900592;50,0180549621582
11.05.2024 16:20:29.140000;9063,5380859375;161761904;2708118,25;50,0173225402832;9354,0302734375;125727704;37823068;50,017398834228516;9297,734375;167755072;39848588;50,01774978637695
11.05.2024 16:20:29.160000;9063,220703125;161840464;2703252,5;50,01810836791992;9353,7646484375;125698408;37840788;50,01713562011719;9297,6474609375;167729232;39820176;50,016544342041016
11.05.2024 16:20:29.180000;9062,734375;161812960;2703546,75;50,01689147949219;9353,45703125;125698736;37871184;50,01667785644531;9296,8935546875;167703120;39791028;50,01697540283203
11.05.2024 16:20:29.200000;9062,5478515625;161835248;2670956,5;50,01681137084961;9353,078125;125624056;37862272;50,01698684692383;9296,4921875;167596416;39729984;50,01673889160156
11.05.2024 16:20:29.220000;9062,30859375;161767344;2668167,5;50,0162467956543;9352,7021484375;125536760;37843600;50,01606750488281;9295,79296875;167547808;39670684;50,01629638671875
11.05.2024 16:20:29.240000;9061,9619140625;161736784;2648206,25;50,01571273803711;9352,4150390625;125444736;37815632;50,015682220458984;9295,748046875;167427664;39628480;50,015419006347656
11.05.2024 16:20:29.260000;9061,853515625;161628624;2638458,5;50,014801025390625;9352,234375;125335648;37817108;50,01504135131836;9295,61328125;167390784;39592164;50,01535415649414
11.05.2024 16:20:29.280000;9062,3310546875;161560144;2655394,25;50,015384674072266;9352,7734375;125253960;37827204;50,015193939208984;9295,4697265625;167276016;39539256;50,01544952392578
11.05.2024 16:20:29.300000;9062,1787109375;161462080;2645504,75;50,01515197753906;9352,607421875;125119728;37795788;50,01543045043945;9295,3544921875;167163584;39457312;50,01510238647461
11.05.2024 16:20:29.320000;9062,419921875;161275280;2614782,25;50,01464080810547;9352,4453125;124969640;37750476;50,0150032043457;9295,1923828125;167028864;39394156;50,01533508300781
11.05.2024 16:20:29.340000;9062,18359375;161135024;2599481,75;50,015262603759766;9352,373046875;124823584;37731868;50,015262603759766;9295,13671875;166892912;39365144;50,01494598388672
11.05.2024 16:20:29.360000;9062,1796875;160906064;2599888,25;50,013587951660156;9352,484375;124690464;37741272;50,0150260925293;9294,8818359375;166785328;39349180;50,015533447265625
11.05.2024 16:20:29.380000;9062,0048828125;160812816;2609861,75;50,014862060546875;9352,3056640625;124604808;37744736;50,0148811340332;9294,5771484375;166664768;39323788;50,015140533447266
11.05.2024 16:20:29.400000;9062,5498046875;160626880;2619065,25;50,014163970947266;9352,5888671875;124473584;37734780;50,01536560058594;9294,7919921875;166601008;39291924;50,014835357666016
11.05.2024 16:20:29.420000;9062,5107421875;160476640;2606481,25;50,01515579223633;9352,513671875;124388664;37734364;50,01555633544922;9294,60546875;166490224;39286584;50,01567077636719
11.05.2024 16:20:29.440000;9062,13671875;160277216;2575773;50,014854431152344;9352,5810546875;124292280;37724288;50,01548385620117;9294,630859375;166460176;39271748;50,01613998413086
11.05.2024 16:20:29.460000;9062,7744140625;160138352;2581430,75;50,01472091674805;9352,7255859375;124242864;37726492;50,015262603759766;9294,9140625;166414048;39258188;50,01570510864258
11.05.2024 16:20:29.480000;9062,892578125;160058512;2603000,75;50,01598358154297;9352,8115234375;124189984;37722348;50,01651382446289;9294,9892578125;166417296;39240032;50,01605224609375
11.05.2024 16:20:29.500000;9063,419921875;159937216;2622194,5;50,01503372192383;9353,1025390625;124185352;37723616;50,01616287231445;9295,083984375;166426416;39228108;50,016197204589844
11.05.2024 16:20:29.520000;9063,4814453125;159877824;2629642,75;50,01642990112305;9353,2431640625;124143664;37734164;50,01659393310547;9295,076171875;166391168;39221512;50,01631164550781
11.05.2024 16:20:29.540000;9063,6162109375;159758368;2632435,5;50,016117095947266;9353,2265625;124127512;37733292;50,016414642333984;9295,318359375;166446848;39228168;50,01659393310547
11.05.2024 16:20:29.560000;9064,0634765625;159794176;2650182,25;50,01579666137695;9353,2763671875;124175752;37737384;50,01637649536133;9295,5615234375;166483840;39249776;50,01702880859375
11.05.2024 16:20:29.580000;9064,3857421875;159766304;2668237;50,016387939453125;9353,4599609375;124221632;37744604;50,016788482666016;9296,0029296875;166608016;39277548;50,0168342590332
11.05.2024 16:20:29.600000;9064,5595703125;159765520;2670634,25;50,0165901184082;9353,8056640625;124234816;37734524;50,0169563293457;9296,2060546875;166601344;39320608;50,01689147949219
11.05.2024 16:20:29.620000;9064,4267578125;159788480;2681833,25;50,01754379272461;9353,58203125;124253792;37718376;50,01818084716797;9296,255859375;166690256;39338388;50,01778030395508
11.05.2024 16:20:29.640000;9064,7548828125;159821632;2703191,25;50,01741027832031;9353,6259765625;124264400;37718680;50,01718521118164;9296,3701171875;166709680;39379688;50,01765060424805
11.05.2024 16:20:29.660000;9064,8076171875;159865856;2706323;50,01801681518555;9353,677734375;124312288;37749100;50,01761245727539;9296,7333984375;166749840;39416344;50,01730728149414
11.05.2024 16:20:29.680000;9064,9599609375;159904480;2728356,25;50,01772689819336;9353,935546875;124379608;37792492;50,018009185791016;9296,607421875;166794416;39451772;50,01747512817383
11.05.2024 16:20:29.700000;9064,66015625;160079680;2762993,75;50,01800537109375;9353,859375;124503320;37824352;50,0178337097168;9296,7314453125;166849552;39507520;50,01810073852539
11.05.2024 16:20:29.720000;9064,7265625;160156176;2793539,25;50,017799377441406;9353,71875;124557496;37836720;50,017723083496094;9296,4755859375;166926896;39539912;50,01776123046875
11.05.2024 16:20:29.740000;9064,5009765625;160299536;2792054,75;50,01902770996094;9353,26171875;124620576;37819608;50,0178337097168;9296,1923828125;166894432;39540664;50,017730712890625
11.05.2024 16:20:29.760000;9064,1416015625;160376768;2801924,75;50,018375396728516;9353,0888671875;124679192;37839200;50,0179328918457;9296,1572265625;166956448;39563544;50,01799774169922
11.05.2024 16:20:29.780000;9064,01171875;160548064;2808121;50,017799377441406;9353,044921875;124786072;37863408;50,01750946044922;9296,0556640625;167008160;39612492;50,01750564575195
11.05.2024 16:20:29.800000;9063,9794921875;160678768;2820035,75;50,0181770324707;9352,9140625;124857320;37881780;50,0174446105957;9295,8359375;167058928;39622900;50,017818450927734
11.05.2024 16:20:29.820000;9063,7939453125;160793968;2837289,5;50,017757415771484;9352,701171875;124945184;37898652;50,017765045166016;9295,611328125;167089520;39612276;50,01708221435547
11.05.2024 16:20:29.840000;9063,1953125;160929632;2829808,75;50,018768310546875;9352,4931640625;125018704;37905916;50,0174674987793;9295,4580078125;167084992;39621196;50,0169677734375
11.05.2024 16:20:29.860000;9062,9912109375;160991824;2829644,5;50,01749801635742;9352,0107421875;125066256;37922292;50,017574310302734;9295,326171875;167137760;39642800;50,0175666809082
11.05.2024 16:20:29.880000;9062,4296875;161093808;2806128;50,01805877685547;9351,8330078125;125115120;37939308;50,01735305786133;9295,13671875;167126624;39694540;50,0176887512207
11.05.2024 16:20:29.900000;9061,9638671875;161106176;2777477,5;50,01692199707031;9351,4931640625;125171968;37933924;50,016902923583984;9294,859375;167211472;39730268;50,0168342590332
11.05.2024 16:20:29.920000;9061,751953125;161187200;2763844,75;50,017189025878906;9351,4658203125;125228096;37942264;50,016822814941406;9294,8076171875;167208496;39761544;50,01655960083008
11.05.2024 16:20:29.940000;9061,60546875;161254240;2777475;50,01677703857422;9351,869140625;125304448;38000252;50,01660919189453;9295,10546875;167310304;39782800;50,01642608642578
11.05.2024 16:20:29.960000;9061,7041015625;161337808;2796018,75;50,01659393310547;9351,6904296875;125344448;38020236;50,016475677490234;9294,943359375;167272080;39768000;50,016265869140625
11.05.2024 16:20:29.980000;9060,8759765625;161363552;2798593,75;50,01689910888672;9350,7919921875;125365752;37997100;50,01582336425781;9293,9033203125;167215904;39731172;50,01644515991211
11.05.2024 16:20:30.000000;9060,4072265625;161366112;2777531;50,015621185302734;9350,296875;125378320;37985744;50,015628814697266;9293,1787109375;167191568;39660780;50,015201568603516
11.05.2024 16:20:30.020000;9060,4091796875;161404256;2803706,75;50,01570129394531;9350,4853515625;125384856;38025856;50,01543045043945;9293,279296875;167159008;39700120;50,014801025390625
11.05.2024 16:20:30.040000;9059,9453125;161365024;2820470,5;50,01497268676758;9350,0712890625;125362952;38057388;50,015716552734375;9293,1201171875;167225568;39771568;50,01543045043945
11.05.2024 16:20:30.060000;9059,236328125;161398000;2812735,75;50,015010833740234;9349,310546875;125397752;38070776;50,01444625854492;9292,5927734375;167264096;39823376;50,01472473144531
11.05.2024 16:20:30.080000;9059,4609375;161328416;2819038;50,01435470581055;9349,3173828125;125331376;38044772;50,0142936706543;9292,578125;167264352;39764432;50,01448059082031
11.05.2024 16:20:30.100000;9059,560546875;161316640;2825306,25;50,014652252197266;9349,58984375;125253544;38052332;50,014652252197266;9292,1005859375;167138272;39692012;50,01466369628906
11.05.2024 16:20:30.120000;9059,43359375;161199184;2818578;50,01418685913086;9349,75390625;125160936;38058688;50,014617919921875;9292,140625;167061296;39645552;50,01459884643555
11.05.2024 16:20:30.140000;9059,7294921875;161054496;2795665,75;50,014774322509766;9350,0771484375;125021880;38060776;50,014591217041016;9292,53515625;166966352;39648156;50,01509094238281
11.05.2024 16:20:30.160000;9059,8046875;160882384;2786556,5;50,014076232910156;9350,201171875;124870472;38060184;50,01482391357422;9292,88671875;166871536;39673532;50,01484680175781
11.05.2024 16:20:30.180000;9060,2294921875;160755344;2835527,75;50,01407241821289;9350,1640625;124753640;38066260;50,01477813720703;9292,826171875;166856208;39697368;50,01506042480469
11.05.2024 16:20:30.200000;9059,9111328125;160679520;2836317,25;50,014122009277344;9350,4609375;124676328;38063908;50,01436233520508;9292,9873046875;166800512;39699440;50,014835357666016
11.05.2024 16:20:30.220000;9060,2158203125;160474816;2807904,75;50,01377487182617;9350,78125;124574904;38087624;50,01457595825195;9293,3037109375;166803392;39700896;50,01438522338867
11.05.2024 16:20:30.240000;9060,494140625;160326688;2802048,25;50,01477813720703;9351,23046875;124479032;38124824;50,01507568359375;9293,392578125;166690672;39707672;50,01553726196289
11.05.2024 16:20:30.260000;9060,8818359375;160181568;2848163,5;50,01403045654297;9351,49609375;124372872;38163152;50,01502990722656;9293,525390625;166647632;39693444;50,01470947265625
11.05.2024 16:20:30.280000;9061,0869140625;160090256;2850165,5;50,01457595825195;9351,8720703125;124281648;38157708;50,0151481628418;9293,79296875;166567728;39683840;50,01542663574219
11.05.2024 16:20:30.300000;9061,017578125;159942880;2834714,5;50,014671325683594;9351,640625;124198160;38133232;50,01506423950195;9293,822265625;166560304;39684756;50,015140533447266
11.05.2024 16:20:30.320000;9061,4765625;159890320;2853454,25;50,01470184326172;9351,671875;124139520;38127296;50,01528549194336;9293,701171875;166557584;39658904;50,01533508300781
11.05.2024 16:20:30.340000;9061,6513671875;159842304;2865014,5;50,015220642089844;9352,1435546875;124092832;38132336;50,01523971557617;9293,8583984375;166490000;39614320;50,0156135559082
11.05.2024 16:20:30.360000;9062,103515625;159770304;2869881,25;50,0151481628418;9352,5;124038568;38172244;50,01564025878906;9294,208984375;166518944;39662612;50,01605224609375
11.05.2024 16:20:30.380000;9061,958984375;159747264;2865154,75;50,01588439941406;9352,58203125;124043176;38178440;50,016082763671875;9294,833984375;166533584;39725080;50,01575469970703
11.05.2024 16:20:30.400000;9062,501953125;159688736;2864660,75;50,01579666137695;9353,0517578125;124006456;38182212;50,016448974609375;9295,2431640625;166615840;39794816;50,01642608642578
11.05.2024 16:20:30.420000;9062,6455078125;159752640;2896855,5;50,01704025268555;9353,033203125;124053464;38192140;50,016441345214844;9295,2509765625;166638112;39815120;50,01692581176758
11.05.2024 16:20:30.440000;9062,7431640625;159751136;2888383,25;50,016273498535156;9353,3447265625;124053520;38190716;50,01615905761719;9295,2998046875;166658368;39774848;50,01613235473633
11.05.2024 16:20:30.460000;9063,1083984375;159788992;2910564,25;50,01700973510742;9353,1171875;124073488;38204000;50,01707077026367;9295,2236328125;166602480;39760880;50,0175895690918
11.05.2024 16:20:30.480000;9062,880859375;159810928;2928057,75;50,017189025878906;9352,978515625;124097288;38221972;50,01693344116211;9295,2314453125;166577504;39799712;50,01634216308594
11.05.2024 16:20:30.500000;9062,9072265625;159904896;2938783,75;50,0167350769043;9352,9013671875;124165176;38228300;50,016937255859375;9295,34375;166674048;39847732;50,01698684692383
11.05.2024 16:20:30.520000;9063,1884765625;160019760;2985860,75;50,0175666809082;9352,7783203125;124262280;38265104;50,01759338378906;9295,5537109375;166706448;39913888;50,01711654663086
11.05.2024 16:20:30.540000;9062,87890625;160114256;2999338;50,01793670654297;9352,79296875;124391904;38305804;50,016719818115234;9295,3271484375;166854304;39956852;50,016849517822266
11.05.2024 16:20:30.560000;9063,0732421875;160240944;3006999,5;50,01770782470703;9353,0654296875;124512168;38328660;50,01740264892578;9295,2158203125;166847712;39986912;50,016868591308594
11.05.2024 16:20:30.580000;9063,140625;160334144;3030784,75;50,01757049560547;9352,9521484375;124596528;38380464;50,017417907714844;9295,576171875;166921088;40034796;50,01772689819336
11.05.2024 16:20:30.600000;9062,3076171875;160462256;3035940,75;50,01777648925781;9352,5888671875;124708968;38422384;50,01749801635742;9294,904296875;166954576;40086544;50,01721954345703
11.05.2024 16:20:30.620000;9062,146484375;160572192;3046360,25;50,01746368408203;9352,439453125;124813144;38438624;50,017173767089844;9295,2119140625;167024144;40094292;50,01670837402344
11.05.2024 16:20:30.640000;9061,96484375;160679520;3057132,75;50,017940521240234;9352,2392578125;124920800;38477912;50,017364501953125;9294,8310546875;167070800;40123016;50,016841888427734
11.05.2024 16:20:30.660000;9061,52734375;160792160;3077830,25;50,0172233581543;9352,087890625;125016208;38529328;50,017059326171875;9294,697265625;167096240;40200616;50,017539978027344
11.05.2024 16:20:30.680000;9061,294921875;160927872;3099345,5;50,017303466796875;9351,6708984375;125126080;38569776;50,01642990112305;9294,2578125;167206336;40227944;50,01626205444336
11.05.2024 16:20:30.700000;9060,640625;161035328;3109420,75;50,01647186279297;9351,33203125;125211368;38598028;50,016632080078125;9294,0029296875;167176368;40251512;50,01605987548828
11.05.2024 16:20:30.720000;9060,6943359375;161091568;3109098,5;50,01743698120117;9351,380859375;125244680;38639596;50,01647186279297;9293,7705078125;167216656;40277368;50,01633834838867
11.05.2024 16:20:30.740000;9060,443359375;161178496;3104648,5;50,016788482666016;9351,1376953125;125294800;38666032;50,01612854003906;9293,7626953125;167235648;40341512;50,01611328125
11.05.2024 16:20:30.760000;9060,599609375;161215712;3104005,75;50,016075134277344;9351,2265625;125264928;38687832;50,016265869140625;9294,1064453125;167266896;40391164;50,0168571472168
11.05.2024 16:20:30.780000;9060,2265625;161258304;3124488;50,01655197143555;9350,927734375;125269688;38704740;50,01639175415039;9293,3720703125;167228672;40355292;50,01606750488281
11.05.2024 16:20:30.800000;9060,34375;161304448;3156294,5;50,01560592651367;9350,8076171875;125241432;38712516;50,01552963256836;9292,8642578125;167116912;40282932;50,0151252746582
11.05.2024 16:20:30.820000;9060,166015625;161290864;3118738,5;50,016075134277344;9350,8740234375;125188616;38710564;50,015628814697266;9292,9892578125;167091120;40234480;50,01524353027344
11.05.2024 16:20:30.840000;9059,7900390625;161174192;3049116;50,01533889770508;9351,2236328125;125093864;38728376;50,01541519165039;9293,2470703125;167014576;40316368;50,01577377319336
11.05.2024 16:20:30.860000;9060,2705078125;161081872;3034953;50,014984130859375;9351,6201171875;125012456;38761692;50,01571273803711;9294,0732421875;167097328;40420880;50,0160026550293
11.05.2024 16:20:30.880000;9060,90234375;161063984;3089347;50,01567840576172;9352,0087890625;124949816;38766324;50,01587677001953;9294,40625;167087568;40463876;50,015960693359375
11.05.2024 16:20:30.900000;9060,9814453125;160995312;3094275,75;50,01518630981445;9351,8779296875;124831600;38754348;50,0151481628418;9294,37890625;167011264;40395312;50,01575469970703
11.05.2024 16:20:30.920000;9060,7587890625;160890160;3046174;50,014976501464844;9351,85546875;124739680;38730520;50,01565170288086;9293,861328125;166891952;40306960;50,015384674072266
11.05.2024 16:20:30.940000;9060,7412109375;160723536;3014087;50,01435470581055;9351,99609375;124618088;38727752;50,01483154296875;9293,890625;166771856;40279768;50,01436996459961
11.05.2024 16:20:30.960000;9061,0419921875;160593120;3007304,5;50,014869689941406;9352,55859375;124516624;38748688;50,01544952392578;9294,513671875;166709408;40314436;50,015838623046875
11.05.2024 16:20:30.980000;9061,9248046875;160489520;3042142,25;50,01547622680664;9353,1162109375;124408736;38769716;50,015472412109375;9295,078125;166588912;40327388;50,015811920166016
11.05.2024 16:20:31.000000;9062,4541015625;160382848;3064596;50,01578903198242;9353,54296875;124283232;38789584;50,01658248901367;9295,1943359375;166481872;40280972;50,01601028442383
11.05.2024 16:20:31.020000;9062,431640625;160231680;3051267,75;50,015533447265625;9353,8828125;124233728;38812596;50,01607894897461;9295,326171875;166341232;40253628;50,0161018371582
11.05.2024 16:20:31.040000;9063,1435546875;160099408;3011528,5;50,01544952392578;9354,58203125;124167472;38819572;50,016151428222656;9296,1982421875;166310896;40251608;50,01651382446289
11.05.2024 16:20:31.060000;9063,48828125;159969376;3027552,5;50,0158576965332;9354,9384765625;124086848;38790268;50,01640319824219;9296,7763671875;166259632;40294408;50,01637268066406
11.05.2024 16:20:31.080000;9064,4169921875;159854560;3044781,25;50,01655960083008;9355,318359375;123948416;38755356;50,017086029052734;9297,439453125;166215792;40347448;50,01708984375
11.05.2024 16:20:31.100000;9064,7265625;159748480;3052352,25;50,0168571472168;9355,4931640625;123862896;38724748;50,01749038696289;9298,0341796875;166172000;40345020;50,01805114746094
11.05.2024 16:20:31.120000;9065,3447265625;159619744;3053479,75;50,01707077026367;9356,025390625;123806848;38757544;50,01787567138672;9298,7109375;166100688;40345452;50,01759338378906
11.05.2024 16:20:31.140000;9065,8359375;159546480;3037511,25;50,01784133911133;9356,4638671875;123780088;38736664;50,01824951171875;9299,037109375;166106400;40355736;50,018375396728516
11.05.2024 16:20:31.160000;9066,0595703125;159450336;3012100,25;50,01716613769531;9356,6513671875;123736656;38669552;50,01813507080078;9299,671875;166085552;40405908;50,018165588378906
11.05.2024 16:20:31.180000;9066,3193359375;159407040;3019760,25;50,01848220825195;9357,021484375;123721632;38684372;50,018524169921875;9300,3115234375;166169280;40509768;50,01836395263672
11.05.2024 16:20:31.200000;9066,8359375;159374864;3033362;50,01847839355469;9357,4521484375;123781832;38728208;50,0191764831543;9300,720703125;166166272;40560444;50,01976013183594
11.05.2024 16:20:31.220000;9067,0263671875;159388256;3067357,75;50,01932907104492;9357,53125;123815640;38758852;50,01969909667969;9300,8291015625;166179168;40560780;50,019439697265625
11.05.2024 16:20:31.240000;9067,23046875;159476304;3113886;50,02001953125;9357,33203125;123866640;38728096;50,019798278808594;9300,4814453125;166168624;40566672;50,019535064697266
11.05.2024 16:20:31.260000;9066,8017578125;159567888;3150871,25;50,01954650878906;9356,6904296875;123975920;38758160;50,019046783447266;9300,4287109375;166285600;40673504;50,01909255981445
11.05.2024 16:20:31.280000;9066,5205078125;159692272;3175605,25;50,019805908203125;9356,5126953125;124142136;38832784;50,019386291503906;9300,51953125;166466064;40805684;50,01976013183594
11.05.2024 16:20:31.300000;9066,6787109375;159831440;3187308,5;50,02008819580078;9356,6826171875;124309856;38870028;50,01979064941406;9300,861328125;166606464;40894836;50,019569396972656
11.05.2024 16:20:31.320000;9066,7080078125;160009264;3211304;50,0205192565918;9356,546875;124441888;38863152;50,02008056640625;9300,9111328125;166770992;40940864;50,02021026611328
11.05.2024 16:20:31.340000;9066,56640625;160167952;3240941,5;50,020545959472656;9356,064453125;124563664;38849240;50,01958465576172;9300,4326171875;166786000;40920864;50,0190315246582
11.05.2024 16:20:31.360000;9066,3759765625;160360784;3267354,25;50,02048110961914;9356,015625;124709448;38887904;50,01963806152344;9300,1943359375;166859152;40906464;50,019447326660156
11.05.2024 16:20:31.380000;9066,2265625;160546704;3277081,25;50,020225524902344;9355,62109375;124892240;38933720;50,01966857910156;9299,9912109375;166912336;40943408;50,01951217651367
11.05.2024 16:20:31.400000;9065,9150390625;160756688;3292644,5;50,01984786987305;9355,96875;125061688;38960836;50,019710540771484;9300,3330078125;167057744;41033800;50,01903533935547
11.05.2024 16:20:31.420000;9065,779296875;160930144;3311753,75;50,01993942260742;9355,44921875;125212704;38978524;50,01932144165039;9300,056640625;167182544;41093412;50,01925277709961
11.05.2024 16:20:31.440000;9065,4345703125;161092544;3298517,75;50,02020263671875;9355,1298828125;125334464;38980612;50,01857376098633;9300,05078125;167273056;41119408;50,01862716674805
11.05.2024 16:20:31.460000;9064,4150390625;161233264;3307275,25;50,018829345703125;9354,634765625;125461656;39030176;50,01839828491211;9299,2451171875;167386912;41112968;50,01836395263672
11.05.2024 16:20:31.480000;9064,0810546875;161349024;3283605,75;50,01841354370117;9354,455078125;125588152;39058172;50,01789474487305;9298,6767578125;167384352;41083580;50,017608642578125
11.05.2024 16:20:31.500000;9063,259765625;161439120;3264751;50,01803970336914;9354,1171875;125679600;39073964;50,0181770324707;9298,4482421875;167480080;41075400;50,017799377441406
11.05.2024 16:20:31.520000;9063,0361328125;161505632;3227614,75;50,01732635498047;9354,0009765625;125757112;39073764;50,01670837402344;9298,4873046875;167539824;41107908;50,016845703125
11.05.2024 16:20:31.540000;9062,9765625;161553936;3201382;50,017601013183594;9354,357421875;125748640;39066924;50,01720428466797;9298,4228515625;167584512;41096924;50,01741409301758
11.05.2024 16:20:31.560000;9062,89453125;161592032;3215291,25;50,01680374145508;9354,12890625;125732080;39054756;50,01654815673828;9298,048828125;167520896;41027472;50,01665115356445
11.05.2024 16:20:31.580000;9062,833984375;161615312;3204081,75;50,01691818237305;9353,8525390625;125687784;39044756;50,015907287597656;9297,5771484375;167439056;40921628;50,01571273803711
11.05.2024 16:20:31.600000;9062,5615234375;161577232;3176158,75;50,016448974609375;9353,88671875;125645552;39046980;50,01572036743164;9297,3369140625;167364464;40858620;50,01593017578125
11.05.2024 16:20:31.620000;9062,337890625;161517088;3154742;50,015289306640625;9353,8671875;125563576;39048656;50,01544189453125;9297,505859375;167307312;40862968;50,015541076660156
11.05.2024 16:20:31.640000;9062,1357421875;161440768;3119967,75;50,01549530029297;9353,787109375;125478240;39026436;50,01536560058594;9297,0791015625;167320720;40828864;50,015804290771484
11.05.2024 16:20:31.660000;9062,5849609375;161354544;3099619,75;50,01423263549805;9353,705078125;125363832;38993260;50,014381408691406;9297,1044921875;167221520;40789096;50,014530181884766
11.05.2024 16:20:31.680000;9062,3759765625;161247504;3098785,5;50,014503479003906;9353,796875;125229592;38978276;50,01443099975586;9297,1640625;167181152;40732348;50,01445388793945
11.05.2024 16:20:31.700000;9062,4189453125;161144592;3103481,25;50,01411056518555;9353,841796875;125100032;38986772;50,014869689941406;9296,9521484375;167051760;40711224;50,01443862915039
11.05.2024 16:20:31.720000;9062,4189453125;161034800;3106677,5;50,01351547241211;9353,8857421875;124935384;38981196;50,01405334472656;9296,921875;166960768;40672832;50,01441955566406
11.05.2024 16:20:31.740000;9062,6875;160869968;3092669,75;50,01473617553711;9354,0615234375;124801400;38983640;50,014530181884766;9296,912109375;166856224;40645544;50,014366149902344
11.05.2024 16:20:31.760000;9062,8408203125;160708480;3076216,25;50,01387405395508;9354,4833984375;124639792;38981104;50,01463317871094;9297,1142578125;166718432;40610076;50,01457214355469
11.05.2024 16:20:31.780000;9063,052734375;160547104;3072262,25;50,01413345336914;9354,8681640625;124485848;38950388;50,014469146728516;9297,47265625;166635472;40557440;50,0156135559082
11.05.2024 16:20:31.800000;9063,283203125;160390704;3098902,5;50,014625549316406;9354,8779296875;124311256;38941628;50,01494216918945;9297,287109375;166496544;40562504;50,01427459716797
11.05.2024 16:20:31.820000;9063,42578125;160219024;3118231,75;50,01380920410156;9354,787109375;124152832;38952560;50,014896392822266;9297,2900390625;166460080;40593540;50,01514434814453
11.05.2024 16:20:31.840000;9063,7099609375;160043296;3115632;50,01469039916992;9355,3212890625;124026184;38961448;50,015106201171875;9297,525390625;166374896;40593920;50,015228271484375
11.05.2024 16:20:31.860000;9064,0205078125;159894128;3132074;50,01512908935547;9355,767578125;123901112;38996720;50,01544189453125;9297,7568359375;166326528;40592752;50,01605224609375
11.05.2024 16:20:31.880000;9064,43359375;159769232;3136624,75;50,01503372192383;9355,97265625;123843056;39005912;50,0159797668457;9298,0400390625;166276240;40616392;50,01597213745117
